-7.6062,-6.58001,27.3076,1.14,
-7.50818,-6.57517,27.0794,1.15,
-7.41982,-6.58658,26.8513,1.16,
-7.34172,-6.6137,26.6253,1.17,
-7.27436,-6.65596,26.403,1.18,
-7.21815,-6.71272,26.186,1.19,
-7.17336,-6.78335,25.976,1.2,
-7.1402,-6.86721,25.7743,1.21,
-7.11879,-6.96362,25.5825,1.22,
-7.10917,-7.0719,25.4018,1.23,
-7.11131,-7.19136,25.2337,1.24,
-7.12514,-7.32128,25.0792,1.25,
-7.15048,-7.46089,24.9398,1.26,
-7.18714,-7.60942,24.8165,1.27,
-7.23484,-7.76602,24.7104,1.28,
-7.29326,-7.92978,24.6227,1.29,
-7.36201,-8.09972,24.5542,1.3,
-7.44064,-8.27477,24.506,1.31,
-7.52865,-8.45377,24.4789,1.32,
-7.62546,-8.63544,24.4736,1.33,
-7.73042,-8.81838,24.4908,1.34,
-7.8428,-9.0011,24.531,1.35,
-7.96179,-9.18193,24.5944,1.36,
-8.08651,-9.35914,24.6814,1.37,
-8.21598,-9.53083,24.7917,1.38,
-8.34911,-9.69503,24.9251,1.39,
-8.48476,-9.84968,25.081,1.4,
-8.62167,-9.99266,25.2585,1.41,
-8.7585,-10.1218,25.4565,1.42,
-8.89385,-10.2351,25.6733,1.43,
-9.02624,-10.3303,25.9071,1.44,
-9.15415,-10.4057,26.1557,1.45,
-9.27602,-10.4593,26.4164,1.46,
-9.39029,-10.4898,26.6862,1.47,
-9.49542,-10.4959,26.962,1.48,
-9.58991,-10.4768,27.2403,1.49,
-9.67234,-10.432,27.5174,1.5,
-9.74143,-10.3616,27.7895,1.51,
-9.79602,-10.2661,28.0527,1.52,
-9.83515,-10.1464,28.3034,1.53,
-9.85805,-10.004,28.5379,1.54,
-9.86421,-9.84096,28.7527,1.55,
-9.85336,-9.65956,28.9449,1.56,
-9.8255,-9.46253,29.1118,1.57,
-9.7809,-9.25288,29.2511,1.58,
-9.72012,-9.03382,29.3613,1.59,
-9.64395,-8.80869,29.4411,1.6,
-9.55345,-8.58081,29.49,1.61,
-9.44988,-8.35346,29.5079,1.62,
-9.33468,-8.12976,29.4952,1.63,
-9.20945,-7.91264,29.4529,1.64,
-9.0759,-7.70473,29.3823,1.65,
-8.93582,-7.50835,29.285,1.66,
-8.79102,-7.32551,29.163,1.67,
-8.64332,-7.15785,29.0184,1.68,
-8.49451,-7.00669,28.8535,1.69,
-8.34632,-6.87299,28.6707,1.7,
-8.20038,-6.75744,28.4725,1.71,
-8.05822,-6.66044,28.2613,1.72,
-7.92127,-6.58214,28.0394,1.73,
-7.7908,-6.5225,27.8094,1.74,
-7.66797,-6.4813,27.5733,1.75,
-7.55378,-6.45817,27.3335,1.76,
-7.44912,-6.45266,27.0919,1.77,
-7.35472,-6.46422,26.8506,1.78,
-7.2712,-6.49224,26.6113,1.79,
-7.19907,-6.5361,26.376,1.8,
-7.13872,-6.59513,26.1462,1.81,
-7.09044,-6.66864,25.9237,1.82,
-7.05441,-6.75597,25.7098,1.83,
-7.03077,-6.85641,25.5061,1.84,
-7.01954,-6.96928,25.3141,1.85,
-7.0207,-7.09387,25.1349,1.86,
-7.03414,-7.22946,24.97,1.87,
-7.0597,-7.37529,24.8207,1.88,
-7.09717,-7.53059,24.688,1.89,
-7.14628,-7.69451,24.5733,1.9,
-7.2067,-7.86615,24.4775,1.91,
-7.27803,-8.04455,24.4019,1.92,
-7.35984,-8.22863,24.3474,1.93,
-7.45161,-8.41722,24.3149,1.94,
-7.55276,-8.60903,24.3053,1.95,
-7.66263,-8.80264,24.3193,1.96,
-7.7805,-8.99651,24.3575,1.97,
-7.90555,-9.18894,24.4203,1.98,
-8.03686,-9.37809,24.508,1.99,
-8.17344,-9.562,24.6206,2,
-8.31419,-9.73856,24.7579,2.01,
-8.4579,-9.90559,24.9193,2.02,
-8.60328,-10.0608,25.1041,2.03,
-8.74893,-10.2019,25.3111,2.04,
-8.89336,-10.3265,25.5387,2.05,
-9.03502,-10.4324,25.7851,2.06,
-9.17228,-10.5174,26.0478,2.07,
-9.30348,-10.5795,26.3242,2.08,
-9.42693,-10.6171,26.6113,2.09,
-9.54096,-10.6286,26.9055,2.1,
-9.64393,-10.6131,27.2032,2.11,
-9.73429,-10.5699,27.5004,2.12,
-9.8106,-10.499,27.7929,2.13,
-9.87157,-10.4008,28.0767,2.14,
-9.91612,-10.2763,28.3476,2.15,
-9.94335,-10.1269,28.6016,2.16,
-9.95267,-9.95487,28.8349,2.17,
-9.94373,-9.76257,29.0442,2.18,
-9.91648,-9.553,29.2265,2.19,
-9.87117,-9.3294,29.3794,2.2,
-9.80836,-9.09529,29.5009,2.21,
-9.72888,-8.85429,29.5898,2.22,
-9.63385,-8.61007,29.6455,2.23,
-9.52461,-8.36621,29.6678,2.24,
-9.40272,-8.12615,29.6572,2.25,
-9.2699,-7.89307,29.6146,2.26,
-9.12799,-7.66985,29.5416,2.27,
-8.97892,-7.45902,29.4399,2.28,
-8.82466,-7.26274,29.3117,2.29,
-8.66719,-7.08278,29.1593,2.3,
-8.50842,-6.92053,28.9852,2.31,
-8.35022,-6.77701,28.7919,2.32,
-8.19435,-6.65291,28.5823,2.33,
-8.04246,-6.54861,28.3588,2.34,
-7.89606,-6.46423,28.124,2.35,
-7.75652,-6.39968,27.8805,2.36,
-7.62507,-6.35466,27.6306,2.37,
-7.50277,-6.32875,27.3767,2.38,
-7.39055,-6.32142,27.1209,2.39,
-7.28918,-6.33205,26.8653,2.4,
-7.19932,-6.35998,26.6118,2.41,
-7.12147,-6.4045,26.3623,2.42,
-7.05604,-6.4649,26.1186,2.43,
-7.00332,-6.54047,25.8822,2.44,
-6.96352,-6.63049,25.6548,2.45,
-6.93674,-6.73424,25.4379,2.46,
-6.92302,-6.85102,25.2329,2.47,
-6.92232,-6.98012,25.0412,2.48,
-6.93454,-7.12082,24.8641,2.49,
-6.95951,-7.27237,24.7031,2.5,
-6.99702,-7.434,24.5593,2.51,
-7.04681,-7.6049,24.434,2.52,
-7.10852,-7.78418,24.3284,2.53,
-7.1818,-7.97088,24.2435,2.54,
-7.26618,-8.16395,24.1806,2.55,
-7.36117,-8.36224,24.1406,2.56,
-7.46619,-8.56444,24.1245,2.57,
-7.58059,-8.76915,24.1331,2.58,
-7.70364,-8.97477,24.1672,2.59,
-7.83453,-9.17958,24.2272,2.6,
-7.97233,-9.38169,24.3135,2.61,
-8.11605,-9.57904,24.4263,2.62,
-8.26454,-9.76944,24.5655,2.63,
-8.4166,-9.95054,24.7308,2.64,
-8.57087,-10.1199,24.9213,2.65,
-8.7259,-10.275,25.1359,2.66,
-8.88016,-10.4134,25.3733,2.67,
-9.03199,-10.5325,25.6314,2.68,
-9.17967,-10.6298,25.908,2.69,
-9.32142,-10.7032,26.2002,2.7,
-9.45542,-10.7507,26.5049,2.71,
-9.57986,-10.7704,26.8184,2.72,
-9.69295,-10.7613,27.1368,2.73,
-9.79297,-10.7224,27.4558,2.74,
-9.87832,-10.6534,27.7711,2.75,
-9.94754,-10.5547,28.078,2.76,
-9.99937,-10.4272,28.372,2.77,
-10.0328,-10.2724,28.6487,2.78,
-10.0471,-10.0924,28.9039,2.79,
-10.0418,-9.8899,29.1339,2.8,
-10.0167,-9.66801,29.3353,2.81,
-9.97215,-9.43026,29.5054,2.82,
-9.90858,-9.18047,29.6419,2.83,
-9.82687,-8.92262,29.7434,2.84,
-9.72816,-8.66072,29.809,2.85,
-9.61389,-8.39873,29.8387,2.86,
-9.48572,-8.14043,29.8328,2.87,
-9.34548,-7.88933,29.7924,2.88,
-9.19517,-7.64862,29.719,2.89,
-9.03688,-7.42108,29.6147,2.9,
-8.87273,-7.20908,29.4817,2.91,
-8.70485,-7.01454,29.3225,2.92,
-8.53535,-6.83897,29.1399,2.93,
-8.36623,-6.68347,28.9368,2.94,
-8.19941,-6.54874,28.7159,2.95,
-8.03667,-6.43517,28.4801,2.96,
-7.87963,-6.34285,28.2322,2.97,
-7.72978,-6.27163,27.9749,2.98,
-7.58841,-6.22115,27.7106,2.99,
-7.45668,-6.19093,27.4419,3,
-7.33556,-6.18034,27.1711,3.01,
-7.22588,-6.1887,26.9002,3.02,
-7.12833,-6.21525,26.6314,3.03,
-7.04343,-6.25924,26.3666,3.04,
-6.97161,-6.3199,26.1075,3.05,
-6.91317,-6.39646,25.856,3.06,
-6.86832,-6.48817,25.6135,3.07,
-6.83717,-6.59428,25.3817,3.08,
-6.81974,-6.71408,25.162,3.09,
-6.81601,-6.84685,24.9559,3.1,
-6.82587,-6.99188,24.7648,3.11,
-6.84915,-7.14842,24.5901,3.12,
-6.88564,-7.31575,24.433,3.13,
-6.93507,-7.49306,24.2949,3.14,
-6.99712,-7.6795,24.177,3.15,
-7.07141,-7.87414,24.0805,3.16,
-7.15751,-8.07598,24.0067,3.17,
-7.25493,-8.28386,23.9566,3.18,
-7.3631,-8.49654,23.9313,3.19,
-7.48139,-8.71259,23.9318,3.2,
-7.60909,-8.93045,23.9589,3.21,
-7.74538,-9.14836,24.0133,3.22,
-7.88936,-9.36438,24.0955,3.23,
-8.04003,-9.57642,24.2058,3.24,
-8.19625,-9.78217,24.3444,3.25,
-8.35678,-9.97918,24.5109,3.26,
-8.52025,-10.1649,24.7047,3.27,
-8.68518,-10.3365,24.925,3.28,
-8.84996,-10.4913,25.1704,3.29,
-9.01287,-10.6266,25.4389,3.3,
-9.17209,-10.7396,25.7283,3.31,
-9.32572,-10.8277,26.0358,3.32,
-9.47183,-10.8886,26.3581,3.33,
-9.60843,-10.9204,26.6914,3.34,
-9.73357,-10.9213,27.0316,3.35,
-9.84534,-10.8902,27.3742,3.36,
-9.94196,-10.8266,27.7144,3.37,
-10.0217,-10.7306,28.0472,3.38,
-10.0833,-10.6029,28.3677,3.39,
-10.1253,-10.445,28.6709,3.4,
-10.1469,-10.2589,28.9522,3.41,
-10.1476,-10.0476,29.2073,3.42,
-10.1269,-9.81415,29.4325,3.43,
-10.0851,-9.56248,29.6244,3.44,
-10.0226,-9.29668,29.7806,3.45,
-9.94026,-9.02111,29.8992,3.46,
-9.83923,-8.74018,29.9791,3.47,
-9.72099,-8.45827,30.0202,3.48,
-9.58731,-8.1796,30.0228,3.49,
-9.44014,-7.90807,29.9879,3.5,
-9.28163,-7.64724,29.9171,3.51,
-9.11403,-7.40021,29.8126,3.52,
-8.93964,-7.16963,29.6769,3.53,
-8.76079,-6.95763,29.5127,3.54,
-8.57976,-6.7659,29.323,3.55,
-8.39874,-6.59562,29.1108,3.56,
-8.21981,-6.44759,28.8793,3.57,
-8.04491,-6.32219,28.6316,3.58,
-7.87583,-6.2195,28.3705,3.59,
-7.71415,-6.13933,28.0991,3.6,
-7.5613,-6.08125,27.82,3.61,
-7.41852,-6.0447,27.5358,3.62,
-7.28686,-6.02898,27.2491,3.63,
-7.16721,-6.03329,26.9619,3.64,
-7.0603,-6.05683,26.6766,3.65,
-6.96669,-6.09874,26.3951,3.66,
-6.88683,-6.15819,26.1193,3.67,
-6.82105,-6.23436,25.8509,3.68,
-6.76955,-6.32643,25.5916,3.69,
-6.73245,-6.43365,25.343,3.7,
-6.70979,-6.55527,25.1067,3.71,
-6.70152,-6.69057,24.8842,3.72,
-6.70755,-6.83884,24.6768,3.73,
-6.72772,-6.99937,24.486,3.74,
-6.7618,-7.17143,24.3131,3.75,
-6.80955,-7.35428,24.1596,3.76,
-6.87064,-7.5471,24.0266,3.77,
-6.94471,-7.74902,23.9156,3.78,
-7.03135,-7.95907,23.8279,3.79,
-7.13009,-8.17617,23.7645,3.8,
-7.24038,-8.39911,23.7267,3.81,
-7.36162,-8.62651,23.7157,3.82,
-7.49311,-8.85683,23.7323,3.83,
-7.63408,-9.08833,23.7775,3.84,
-7.78365,-9.31907,23.852,3.85,
-7.94082,-9.54693,23.9563,3.86,
-8.10448,-9.76953,24.0906,3.87,
-8.27339,-9.98433,24.2549,3.88,
-8.44619,-10.1886,24.4489,3.89,
-8.62135,-10.3794,24.6717,3.9,
-8.79723,-10.5539,24.9223,3.91,
-8.97206,-10.7089,25.1988,3.92,
-9.14394,-10.8413,25.4991,3.93,
-9.31086,-10.9484,25.8205,3.94,
-9.47075,-11.0274,26.1596,3.95,
-9.62147,-11.0757,26.5127,3.96,
-9.76089,-11.0915,26.8754,3.97,
-9.88689,-11.073,27.2429,3.98,
-9.99746,-11.0195,27.6102,3.99,
-10.0907,-10.9306,27.9719,4,
-10.1649,-10.8068,28.3225,4.01,
-10.2186,-10.6494,28.6566,4.02,
-10.2507,-10.4604,28.9689,4.03,
-10.2604,-10.2426,29.2546,4.04,
-10.2471,-9.99939,29.5092,4.05,
-10.2109,-9.73476,29.7289,4.06,
-10.1521,-9.45317,29.9107,4.07,
-10.0714,-9.15935,30.0524,4.08,
-9.9701,-8.8582,30.1526,4.09,
-9.8496,-8.55456,30.2106,4.1,
-9.71174,-8.25316,30.2267,4.11,
-9.55861,-7.9584,30.202,4.12,
-9.39249,-7.6743,30.138,4.13,
-9.2158,-7.40438,30.0371,4.14,
-9.03105,-7.15165,29.9018,4.15,
-8.84076,-6.91857,29.7351,4.16,
-8.64743,-6.70704,29.5403,4.17,
-8.45347,-6.51841,29.3207,4.18,
-8.26116,-6.35359,29.0797,4.19,
-8.07264,-6.21303,28.8207,4.2,
-7.88986,-6.09681,28.5468,4.21,
-7.71458,-6.00469,28.2612,4.22,
-7.54837,-5.93621,27.967,4.23,
-7.39257,-5.89071,27.6667,4.24,
-7.24835,-5.86739,27.3632,4.25,
-7.11667,-5.86538,27.0587,4.26,
-6.99833,-5.88375,26.7556,4.27,
-6.89394,-5.92156,26.456,4.28,
-6.80399,-5.9779,26.1617,4.29,
-6.72882,-6.05186,25.8747,4.3,
-6.66866,-6.14259,25.5967,4.31,
-6.62363,-6.24928,25.3294,4.32,
-6.59378,-6.37114,25.0742,4.33,
-6.57908,-6.50746,24.8328,4.34,
-6.57942,-6.65751,24.6065,4.35,
-6.59464,-6.82062,24.397,4.36,
-6.62453,-6.99608,24.2054,4.37,
-6.66885,-7.1832,24.0334,4.38,
-6.7273,-7.38121,23.8822,4.39,
-6.79952,-7.58932,23.7532,4.4,
-6.88512,-7.80663,23.6479,4.41,
-6.98366,-8.03213,23.5674,4.42,
-7.09463,-8.26469,23.5132,4.43,
-7.21747,-8.50302,23.4865,4.44,
-7.35151,-8.74563,23.4884,4.45,
-7.49603,-8.99085,23.52,4.46,
-7.65018,-9.23679,23.5822,4.47,
-7.81301,-9.4813,23.6758,4.48,
-7.98346,-9.72204,23.8012,4.49,
-8.1603,-9.95638,23.9587,4.5,
-8.3422,-10.1815,24.1482,4.51,
-8.52764,-10.3944,24.3693,4.52,
-8.71496,-10.5917,24.6209,4.53,
-8.90236,-10.7704,24.9017,4.54,
-9.08789,-10.9269,25.2097,4.55,
-9.26944,-11.0579,25.5423,4.56,
-9.44483,-11.1603,25.8963,4.57,
-9.61177,-11.2311,26.2679,4.58,
-9.76793,-11.2679,26.6528,4.59,
-9.91098,-11.2684,27.046,4.6,
-10.0387,-11.2312,27.4421,4.61,
-10.1488,-11.1556,27.8354,4.62,
-10.2394,-11.0417,28.2199,4.63,
-10.3087,-10.8902,28.5895,4.64,
-10.3553,-10.7031,28.9384,4.65,
-10.378,-10.4828,29.261,4.66,
-10.3761,-10.2329,29.552,4.67,
-10.3493,-9.95757,29.8071,4.68,
-10.2979,-9.66141,30.0223,4.69,
-10.2223,-9.3496,30.1949,4.7,
-10.1237,-9.02749,30.3229,4.71,
-10.0036,-8.70052,30.4053,4.72,
-9.86379,-8.37397,30.4422,4.73,
-9.70642,-8.05287,30.4342,4.74,
-9.53392,-7.74183,30.3829,4.75,
-9.34889,-7.44493,30.2908,4.76,
-9.15405,-7.16567,30.1605,4.77,
-8.95214,-6.90693,29.9953,4.78,
-8.74591,-6.67094,29.7986,4.79,
-8.53802,-6.45935,29.5741,4.8,
-8.331,-6.27323,29.3255,4.81,
-8.12722,-6.11314,29.0565,4.82,
-7.92887,-5.97921,28.7707,4.83,
-7.73791,-5.87122,28.4714,4.84,
-7.55608,-5.78863,28.1619,4.85,
-7.38489,-5.73071,27.8452,4.86,
-7.22564,-5.69657,27.5241,4.87,
-7.0794,-5.68521,27.2013,4.88,
-6.94706,-5.6956,26.8791,4.89,
-6.82931,-5.72669,26.5598,4.9,
-6.72669,-5.77744,26.2454,4.91,
-6.63957,-5.84687,25.9379,4.92,
-6.56821,-5.93403,25.6391,4.93,
-6.51276,-6.03805,25.3506,4.94,
-6.47327,-6.15811,25.074,4.95,
-6.44971,-6.29345,24.8111,4.96,
-6.44198,-6.44337,24.5631,4.97,
-6.44993,-6.60717,24.3317,4.98,
-6.47335,-6.78421,24.1182,4.99,
-6.51201,-6.97383,23.9242,5,
-6.56562,-7.17534,23.751,5.01,
-6.63384,-7.38801,23.6002,5.02,
-6.71632,-7.61106,23.473,5.03,
-6.81264,-7.84357,23.3711,5.04,
-6.92234,-8.08452,23.2958,5.05,
-7.04489,-8.33274,23.2484,5.06,
-7.1797,-8.58687,23.2303,5.07,
-7.32609,-8.84534,23.2429,5.08,
-7.48327,-9.10635,23.2871,5.09,
-7.65038,-9.36784,23.3641,5.1,
-7.82641,-9.6275,23.4746,5.11,
-8.0102,-9.88273,23.6192,5.12,
-8.20046,-10.1307,23.7982,5.13,
-8.39572,-10.3682,24.0114,5.14,
-8.59437,-10.5919,24.2583,5.15,
-8.7946,-10.7983,24.5378,5.16,
-8.99442,-10.9837,24.8483,5.17,
-9.1917,-11.1443,25.1875,5.18,
-9.38416,-11.2766,25.5526,5.19,
-9.56937,-11.377,25.9398,5.2,
-9.74484,-11.4423,26.345,5.21,
-9.90802,-11.4699,26.7631,5.22,
-10.0564,-11.4574,27.1886,5.23,
-10.1874,-11.4036,27.6153,5.24,
-10.2989,-11.3077,28.037,5.25,
-10.3885,-11.1701,28.4469,5.26,
-10.4546,-10.992,28.8385,5.27,
-10.4956,-10.7759,29.2051,5.28,
-10.5104,-10.5248,29.5409,5.29,
-10.4983,-10.243,29.8403,5.3,
-10.4593,-9.93526,30.0987,5.31,
-10.3937,-9.60714,30.3123,5.32,
-10.3024,-9.26445,30.4784,5.33,
-10.1867,-8.91321,30.5953,5.34,
-10.0484,-8.55941,30.6625,5.35,
-9.88966,-8.20881,30.6804,5.36,
-9.71307,-7.86676,30.6505,5.37,
-9.52135,-7.53809,30.5748,5.38,
-9.31742,-7.22696,30.4563,5.39,
-9.10427,-6.93685,30.2984,5.4,
-8.88493,-6.67051,30.1048,5.41,
-8.66236,-6.42999,29.8795,5.42,
-8.43938,-6.21665,29.6266,5.43,
-8.21867,-6.03127,29.3501,5.44,
-8.00268,-5.87411,29.0539,5.45,
-7.79366,-5.74498,28.7419,5.46,
-7.59357,-5.64334,28.4177,5.47,
-7.40415,-5.56838,28.0844,5.48,
-7.22687,-5.51911,27.7454,5.49,
-7.06297,-5.49441,27.4033,5.5,
-6.91346,-5.49311,27.0608,5.51,
-6.77913,-5.51401,26.7204,5.52,
-6.66061,-5.55594,26.3841,5.53,
-6.55832,-5.61779,26.054,5.54,
-6.47258,-5.6985,25.732,5.55,
-6.40355,-5.79711,25.4199,5.56,
-6.3513,-5.91272,25.1193,5.57,
-6.31581,-6.04453,24.8318,5.58,
-6.297,-6.19179,24.5589,5.59,
-6.29471,-6.35384,24.3022,5.6,
-6.30875,-6.53004,24.0632,5.61,
-6.33888,-6.71976,23.8433,5.62,
-6.38483,-6.92241,23.644,5.63,
-6.44629,-7.13735,23.4667,5.64,
-6.52292,-7.36388,23.3131,5.65,
-6.61435,-7.60124,23.1846,5.66,
-6.72016,-7.84856,23.0826,5.67,
-6.83987,-8.10481,23.0089,5.68,
-6.97296,-8.36881,22.9647,5.69,
-7.11882,-8.63915,22.9517,5.7,
-7.27678,-8.9142,22.9711,5.71,
-7.44603,-9.19207,23.0243,5.72,
-7.62566,-9.47057,23.1124,5.73,
-7.81463,-9.74721,23.2363,5.74,
-8.01175,-10.0192,23.3967,5.75,
-8.21563,-10.2833,23.5939,5.76,
-8.42474,-10.5363,23.8279,5.77,
-8.63733,-10.7743,24.0981,5.78,
-8.85146,-10.9935,24.4034,5.79,
-9.06499,-11.1898,24.7421,5.8,
-9.27561,-11.359,25.1116,5.81,
-9.48081,-11.4971,25.5088,5.82,
-9.67796,-11.6002,25.9297,5.83,
-9.86432,-11.6647,26.3695,5.84,
-10.0371,-11.6876,26.8227,5.85,
-10.1935,-11.6666,27.283,5.86,
-10.3308,-11.6001,27.7437,5.87,
-10.4465,-11.4875,28.1977,5.88,
-10.5383,-11.3294,28.6375,5.89,
-10.6042,-11.1273,29.0558,5.9,
-10.6425,-10.8841,29.4454,5.91,
-10.6522,-10.6034,29.7999,5.92,
-10.6326,-10.2903,30.1133,5.93,
-10.5838,-9.95023,30.3807,5.94,
-10.5062,-9.58952,30.5981,5.95,
-10.4009,-9.21476,30.7631,5.96,
-10.2696,-8.8327,30.874,5.97,
-10.1143,-8.44998,30.9307,5.98,
-9.93762,-8.07288,30.9342,5.99,
-9.74237,-7.70717,30.8862,6,
-9.53165,-7.35794,30.7897,6.01,
-9.30873,-7.02951,30.648,6.02,
-9.07692,-6.72539,30.4652,6.03,
-8.83951,-6.44823,30.2456,6.04,
-8.5997,-6.19992,29.9936,6.05,
-8.36053,-5.98161,29.7138,6.06,
-8.12482,-5.7938,29.4105,6.07,
-7.89514,-5.63644,29.0881,6.08,
-7.6738,-5.50904,28.7505,6.09,
-7.46282,-5.41076,28.4014,6.1,
-7.26392,-5.34051,28.0444,6.11,
-7.07858,-5.29706,27.6826,6.12,
-6.90797,-5.27906,27.3188,6.13,
-6.75307,-5.28513,26.9558,6.14,
-6.6146,-5.31395,26.5958,6.15,
-6.49309,-5.36421,26.241,6.16,
-6.38892,-5.4347,25.8935,6.17,
-6.3023,-5.52433,25.555,6.18,
-6.23334,-5.63208,25.2274,6.19,
-6.18203,-5.75705,24.9123,6.2,
-6.1483,-5.89846,24.6111,6.21,
-6.13201,-6.05558,24.3255,6.22,
-6.13295,-6.22779,24.0569,6.23,
-6.15089,-6.41449,23.8068,6.24,
-6.18557,-6.61515,23.5768,6.25,
-6.2367,-6.82921,23.3683,6.26,
-6.30397,-7.0561,23.1828,6.27,
-6.38701,-7.29521,23.022,6.28,
-6.48548,-7.54584,22.8874,6.29,
-6.59894,-7.80715,22.7807,6.3,
-6.72696,-8.07818,22.7034,6.31,
-6.869,-8.35777,22.6572,6.32,
-7.0245,-8.64452,22.6437,6.33,
-7.19277,-8.93679,22.6645,6.34,
-7.37302,-9.23262,22.721,6.35,
-7.56436,-9.52976,22.8146,6.36,
-7.76573,-9.82558,22.9463,6.37,
-7.9759,-10.1171,23.1171,6.38,
-8.19347,-10.401,23.3274,6.39,
-8.41683,-10.6735,23.5773,6.4,
-8.64415,-10.9306,23.8664,6.41,
-8.8734,-11.168,24.1937,6.42,
-9.10229,-11.3812,24.5573,6.43,
-9.32832,-11.5656,24.9549,6.44,
-9.54881,-11.7165,25.3829,6.45,
